,Gene_symbol,Log_FoldChange,PValue
0,RXRB,-7.005,4.58951574202659e-19
1,GTF2H2,-1.905,2.7892719201056796e-13
2,FZD6,-2.1,6.172237149613441e-13
4,GPI,-5.242000000000001,1.1224213792126598e-12
5,SOCS7,-3.7289999999999996,2.0544697338381e-12
6,PBX2,-5.7379999999999995,2.3103494242883502e-12
11,NOS2,-4.868,8.764237801931361e-10
12,ALDH1A3,-4.888,1.40286082795788e-09
14,OCLN,-1.7990000000000002,1.7369381985588099e-09
18,LOC101928917,-4.5089999999999995,4.02811858002064e-09
27,HOXD10,-5.835,1.35178982336092e-08
28,LINC01629,-3.912,1.26738149248457e-08
29,HOXC10,-5.42,1.3093255428828798e-08
33,IFNE,-3.306,2.9505637406173097e-08
36,HOXD11,-4.8660000000000005,4.20006915263263e-08
41,CNOT3,-2.204,6.27021988371137e-08
44,BRD2,-4.635,9.55322630514392e-08
46,CNTN1,-1.8030000000000002,1.02224653588278e-07
53,C1QTNF1,-2.4859999999999998,2.1138273230593103e-07
54,PPP1R18,-4.5969999999999995,2.50688933541184e-07
58,ATAT1,-2.27,3.9124116879175897e-07
61,RCAN2,-4.107,5.058013813476e-07
66,SMN1,-5.327999999999999,6.43778192993209e-07
81,CFB,-3.963,1.19798861302384e-06
83,LOC101927685,-5.6160000000000005,1.16650562354002e-06
85,PSORS1C1,-2.867,1.24265426539724e-06
86,MDC1,-3.6189999999999998,1.2284425100902598e-06
87,SPINT1,-4.446000000000001,1.27098618523802e-06
92,RPS18,-4.709,1.69957977122994e-06
94,CDCP1,-3.0839999999999996,1.8635275870441101e-06
99,EGFL8,-3.536,2.14591385025633e-06
100,CRYZ,-1.193,2.16503918145271e-06
108,ABHD16A,-2.892,3.16375591742663e-06
111,TBX15,-4.471,4.012167397851519e-06
113,CALCRL,-2.698,4.19644066978322e-06
118,GNL1,-3.009,4.5751787793818e-06
120,CSAG3,-4.067,4.87054582326575e-06
124,SPOCD1,-1.994,5.4012460396927e-06
130,WDR46,-2.852,6.6577445376395e-06
138,OCIAD2,-2.8689999999999998,7.17114190103035e-06
140,NPIPA2,-4.461,7.86361469076292e-06
141,PTHLH,-2.7430000000000003,8.03318648020709e-06
143,RARRES3,-4.49,8.34459025119077e-06
145,HLA-DPB1,-2.1180000000000003,8.90317209538084e-06
146,LOC441155,-1.548,9.92962338893974e-06
152,IFITM1,-3.9139999999999997,1.0713924757381e-05
153,OSBPL3,-1.081,1.09297134644582e-05
156,HOXC-AS2,-3.855,1.3051859586473e-05
166,SERF1A,-1.807,1.69411164750092e-05
170,LOC101928270,-3.11,1.8103642882959198e-05
176,GDF5,-3.5810000000000004,1.88494218593814e-05
179,COL25A1,-2.282,1.99510198830591e-05
181,CCDC140,-1.949,2.08916377691188e-05
184,KRT17,-3.7239999999999998,2.24515084532702e-05
185,ZP3,-1.821,2.2698183217768104e-05
186,LOC102723828,-2.735,2.24080153713377e-05
188,HOXD9,-3.2230000000000003,2.287015378199e-05
189,CCHCR1,-1.9669999999999999,2.33661020489781e-05
192,DDX52,-1.405,2.52523449137366e-05
194,JAKMIP2-AS1,-2.182,2.8022343659655604e-05
198,PSMB8,-2.95,2.95036040704857e-05
200,HLA-B,-6.335,3.1190603651048104e-05
202,PLAU,-2.166,3.25941997338692e-05
208,TGFBI,-3.593,3.49471177021568e-05
211,NPY,-3.609,3.58329847154544e-05
212,NPNT,-3.485,3.62953480292508e-05
214,OSR2,-2.948,3.837059783014221e-05
218,BAAT,-2.3080000000000003,4.4268744799185e-05
224,S100A16,-1.14,4.74506820761365e-05
226,GBP1,-2.7539999999999996,4.89546943900329e-05
231,ABCA13,-1.6030000000000002,5.3100854040182395e-05
233,COL1A1,-2.395,5.3980390745721005e-05
237,IL1R1,-2.5989999999999998,6.2897090171779e-05
239,ENTPD3,-2.502,6.501195654169828e-05
243,COL18A1,-1.713,7.03267832469734e-05
246,NKX2-5,-4.157,7.22007158353294e-05
248,TAP2,-2.286,7.2736613015558e-05
250,GALNT5,-2.9389999999999996,7.54028202387548e-05
252,CD34,-2.056,7.819640520318629e-05
263,FRMD5,-1.014,8.964298203779499e-05
266,KCNK13,-3.7060000000000004,9.15420694668365e-05
267,RGS4,-2.045,9.185162405047759e-05
268,MEGF11,-2.355,9.242433056931841e-05
269,LIF,-1.341,9.29204519690741e-05
270,RGS5,-3.154,9.348712142014291e-05
271,SOHLH2,-1.538,9.49506128924631e-05
273,LTBP2,-2.545,9.54350847386588e-05
279,DHX16,-3.13,0.000100647515984366
282,FAM162B,-1.939,0.00010249523557835
286,STX3,-1.6469999999999998,0.00010844508075496899
289,GPR176,-1.771,0.000115567639531247
290,GOLGA7B,-2.176,0.000116659898814226
291,ACTG2,-2.39,0.000116355770101343
293,CH25H,-3.1189999999999998,0.00012351294135812
294,DIRAS3,-2.525,0.00012384251578736002
297,ALPL,-1.598,0.00012612309597203998
298,LINC00654,-1.594,0.000128242754310749
301,TGFB2,-1.374,0.000129529908447795
304,PRRX1,-2.742,0.00013458415931009198
305,CD55,-1.5590000000000002,0.000135235472197554
306,SLFN11,-3.397,0.000143182020262352
309,IFITM2,-2.548,0.000142847874688048
310,CCKBR,-2.509,0.000146782088437085
311,LOC105369486,-1.893,0.000145852587606538
313,OSMR,-2.39,0.000145300541728053
315,HLA-DMB,-2.439,0.000150603400811724
322,TGFB2-AS1,-1.825,0.00015632084681145401
323,GLT8D2,-1.7919999999999998,0.000156579188126364
324,MIR155HG,-1.745,0.000158875633292689
326,PPL,-1.32,0.00015957200811011698
328,LAMA2,-1.959,0.000157564044282157
330,SLN,-3.583,0.000160327304614166
333,APCDD1L,-2.024,0.000165099115419598
335,FIBIN,-2.645,0.00016809742231421498
336,C6orf141,-1.4580000000000002,0.000169937422453216
342,TRIM39,-5.789,0.000185835986978278
343,S100A6,-2.6830000000000003,0.00018674067905748601
344,POU4F1,-1.743,0.000188299576500821
345,SCG5,-2.084,0.000189011245211351
354,LRRC8E,-1.675,0.000213244448318267
358,FLJ42969,-3.04,0.000217394281776889
359,HSD17B7P2,-2.051,0.00021799207307766398
361,CTSH,-1.929,0.00022006577129615601
362,PALMD,-1.528,0.00022114729952678702
365,LOX,-1.7480000000000002,0.000229777558346194
366,CXCL8,-2.228,0.00023266696191713798
367,S100A2,-1.2919999999999998,0.000233127404316462
368,RGPD8,-1.131,0.000233564111530862
371,OLFML2B,-1.828,0.00024407873651245097
373,TAC1,-2.78,0.000249565431592504
374,FAM83G,-1.733,0.000248424403558859
376,IGSF22,-1.814,0.000250571214012344
386,ICOSLG,-1.621,0.000273536015168987
390,AGAP2-AS1,-1.3330000000000002,0.00029319195868707796
391,ABCB1,-1.839,0.00029872247880476604
395,OR2H2,-3.897,0.000306779926861473
397,EGFLAM,-1.942,0.000320397304080023
400,FBLN5,-2.6839999999999997,0.000318854330418565
406,EDNRA,-1.642,0.00034848243720587204
407,FXYD3,-2.235,0.000352562018592205
409,BAALC-AS1,-1.28,0.00035847953398637403
414,SVEP1,-2.116,0.00036936280785979
417,OAS3,-2.45,0.000374669642067511
420,TMEM229A,-3.1830000000000003,0.000381041026530313
421,MGP,-2.086,0.000387419915530477
423,CLEC18B,-1.286,0.000394794536349804
424,PTPRQ,-2.104,0.000400890047841479
439,CFI,-2.8760000000000003,0.00044258639890621906
440,SERPINB1,-1.413,0.000444991772699358
443,MAP7D2,-2.516,0.000450903293304575
444,EVC2,-2.285,0.00045275420571070095
445,COL6A2,-1.751,0.00046416792048065305
448,CASP4,-1.722,0.0004706487666513
449,ESR2,-1.625,0.00047330850087400197
450,CRHBP,-1.646,0.00047253639880671797
454,LOC389332,-2.6919999999999997,0.000488670697337924
455,GSDMD,-2.025,0.000488762005973496
458,AHNAK2,-1.385,0.0004861682695217
465,DLX2,-2.227,0.0005086384846900339
466,PXDNL,-2.248,0.0005077874924323821
467,VRTN,-2.2119999999999997,0.0005097331535660139
471,KLHDC7A,-5.111000000000001,0.000531292926918968
472,MALL,-2.2,0.000540068339234759
473,CLDN4,-1.611,0.000539636742676561
475,LDHA,-1.001,0.000564466131546672
481,C2orf80,-1.901,0.000575529602187641
483,SLFN5,-1.646,0.000584958818044272
487,LOC440895,-3.0780000000000003,0.000597099820414058
488,CLMP,-1.5830000000000002,0.000595982163237228
490,LOC101927746,-1.294,0.000616245229821558
491,GAL,-1.645,0.0006121320554502701
492,ELF4,-1.052,0.00061691138126619
496,SYPL2,-1.325,0.00062896857373873
498,FAM160A1,-2.455,0.000631505983588135
500,CCDC63,-2.242,0.000645108553320875
501,SSH3,-1.232,0.000650958492921022
503,CCDC168,-1.545,0.000655694112242259
506,FAM53A,-1.075,0.0006680963384106
511,KRT7,-3.14,0.0006878472175239809
512,IL31RA,-1.3730000000000002,0.0006895512754633731
516,ADAMTS14,-1.8219999999999998,0.000711020401498908
517,CLDN7,-2.2030000000000003,0.000716391650836104
518,SP140L,-1.5590000000000002,0.0007220919524587611
525,COL21A1,-2.41,0.0007762387889471559
527,SLC38A5,-2.35,0.00079886167618243
546,IL4R,-2.1919999999999997,0.000911044158313733
548,LINC00528,-1.239,0.0009229842978440869
549,VRK2,-1.7080000000000002,0.000938250999384035
551,PDE1B,-1.8090000000000002,0.0009373813887035641
555,MOV10L1,-1.59,0.0009546859739737849
556,S100A14,-2.113,0.000956592944854716
562,HYLS1,-1.32,0.00101163868789147
564,CNIH3,-1.36,0.00103194235911407
566,ANKRD34B,-1.9040000000000001,0.0010543898667291901
567,HOXC9,-2.904,0.0010546887533189999
568,FZD5,-1.276,0.00105602600175815
570,KCNN4,-1.886,0.00107374028589533
578,PRPH,-1.604,0.00111361801416996
579,SEPT14,-1.063,0.00112299496107905
581,CASP14,-1.8359999999999999,0.00114024483639543
585,ATP8A2,-1.768,0.00115369647604379
587,MAP1LC3A,-2.157,0.00116888885144926
594,IGFBP6,-1.819,0.00120539924331077
599,GCHFR,-1.5530000000000002,0.00123489912798306
600,HOXC6,-2.494,0.00124717627987198
602,KCNIP4,-2.46,0.00126372171679726
603,GFPT2,-1.416,0.00126333326152925
604,HOXC-AS1,-3.159,0.00126961341928849
606,HHEX,-2.088,0.00127824077822081
607,GBP3,-1.338,0.00128163213145278
608,MVP,-1.83,0.00128910890363256
610,STYK1,-1.265,0.00131504170113273
613,SPATA18,-1.297,0.00131020683525327
614,ZNF702P,-1.036,0.0013031152146595099
620,NEURL3,-1.896,0.00133135031509042
621,ZNF600,-1.0959999999999999,0.0013303349929818199
625,FBXO43,-1.285,0.00133421946717501
626,ISLR,-2.141,0.00134127103752757
628,CCDC190,-2.501,0.00135235081220316
633,HSPB8,-2.291,0.00138616273163982
638,DPYD,-1.053,0.00142817762372304
644,CCNO,-2.176,0.00147939867976721
646,PARP12,-1.033,0.00148649636709387
647,HLA-L,-4.154,0.00149652234425935
651,KCNS1,-1.801,0.0015111536270986199
653,MBP,-1.3719999999999999,0.0015372401586753802
654,PRDM16,-2.343,0.0015402412912579
659,EPS8L2,-1.69,0.00157236320792797
665,ADRA1B,-2.23,0.0016173172822298802
673,AMPD3,-1.177,0.00166643451640273
674,ST14,-2.153,0.00168308495491929
676,FGF19,-2.241,0.00169075811406668
681,SIX1,-2.5639999999999996,0.00173256015782008
685,LOC100507534,-1.6669999999999998,0.00174447755439509
686,MT1H,-2.371,0.00175511063382461
688,PSMB8-AS1,-1.767,0.00176358889050398
693,TLR6,-1.4269999999999998,0.0018019220627358602
698,ASGR2,-2.5380000000000003,0.0018497969621573602
699,KRT5,-3.592,0.00184661808835847
701,STEAP3,-1.5930000000000002,0.0018473494786837102
702,WNT2B,-1.445,0.0018784931373818801
704,AKR1E2,-2.0540000000000003,0.0019006980671525
707,GEM,-1.1340000000000001,0.0019184927541835
708,IRS4,-1.954,0.0019305121682908102
709,TFAP2B,-2.637,0.0019497018484669999
712,MC5R,-2.115,0.0019703505308020603
713,NALCN-AS1,-1.8719999999999999,0.0019971564012029996
716,NEBL-AS1,-1.682,0.00200685025583885
717,TMEFF2,-1.113,0.00201977949079475
725,DLGAP2,-2.15,0.00207367053129399
728,MRGPRF,-1.964,0.00209879148260099
730,IL6R,-1.4280000000000002,0.0021044285645255697
731,LXN,-1.61,0.0021074717674046803
736,OLFML3,-1.31,0.0021526652842793
737,RBM24,-1.528,0.00216082081932097
738,HLA-DRB1,-3.353,0.00217474446636522
739,CHRNA1,-1.479,0.00217460778443003
742,ITGB3,-1.96,0.0022076682764668397
745,OTOGL,-1.889,0.00224798019043013
747,PRSS35,-2.083,0.0022466826164007398
752,AZGP1,-3.5610000000000004,0.00225954542229282
754,SERPINE1,-1.171,0.00227645795153825
755,SH3BP5,-1.173,0.00228394271168237
756,SYT7,-1.157,0.0022916411124219603
758,CD74,-1.6640000000000001,0.00229493737750196
759,GABRQ,-1.876,0.00230033868796675
760,PROCR,-1.4780000000000002,0.00230602395675853
763,COLEC12,-1.597,0.0023412649345394896
765,DLX1,-1.994,0.0023456075659705803
766,HIC1,-1.037,0.00235194698072784
772,C9orf135,-1.446,0.0024007904485668103
773,AP1M2,-1.824,0.00239347480413724
774,GBP2,-2.411,0.0024129167898785803
776,PCDH20,-1.073,0.00241211704425033
779,PTPN5,-2.04,0.00239778034493385
787,NR4A2,-1.3519999999999999,0.0024818204021204698
791,SLC16A11,-1.561,0.00250129045820135
792,ZC2HC1B,-3.3810000000000002,0.00251288098536632
794,COL19A1,-1.55,0.00251302738798303
797,LOC105378785,-2.312,0.00253943284875015
798,TFPI2,-1.139,0.00254132683043872
802,IAH1,-1.465,0.0025866498186891697
803,TMC4,-1.641,0.00260277570348888
809,DLK1,-1.8259999999999998,0.00268580460217185
810,VDR,-1.217,0.0026951499897709397
816,IL11,-1.0090000000000001,0.0027269414972223398
819,C19orf66,-1.077,0.00274221964297872
820,TUSC8,-2.1590000000000003,0.0027472499886077198
842,PITX2,-2.609,0.0029932554600776103
844,SLC46A3,-1.8630000000000002,0.00300289592845673
854,AACSP1,-1.615,0.00308871378133771
855,TNNT1,-1.385,0.00310699350108064
865,GP5,-1.234,0.00323113702470402
872,NT5E,-2.011,0.00327184180294827
875,PIEZO2,-1.055,0.00329024443776564
879,TMEM200B,-1.264,0.0033352713566180397
880,PTH2R,-1.662,0.00334171722666422
882,RBP5,-1.751,0.00334783047961484
888,C3AR1,-1.933,0.00338371874176997
889,CLDN6,-1.246,0.00338268528953294
890,IL15RA,-1.8780000000000001,0.00339528954335554
891,ADAM12,-1.249,0.0033933200402964103
893,TNFRSF14,-1.922,0.00341484965237949
895,ZNF630,-1.68,0.00341915324033258
899,RNF144B,-1.3559999999999999,0.00348243831341599
902,LENG8-AS1,-1.7109999999999999,0.0034957560569595604
908,HCP5,-2.678,0.00358317418475764
911,MICAL2,-1.2890000000000001,0.00359198813539775
913,WNT9A,-1.3030000000000002,0.00366495992405535
915,LRRC2,-1.051,0.0036919420327314297
916,MIR1289-1,-1.875,0.0037398442888988705
918,LOC100130111,-1.749,0.0037348041385032796
925,CASS4,-1.305,0.00378021562353879
928,PROSER2,-1.056,0.00378849250066786
933,RBM11,-1.3559999999999999,0.0038596633238072798
934,PSMB9,-1.916,0.00385723579074071
937,ANXA3,-1.171,0.0038636788648963205
939,RALYL,-1.361,0.00384408139788456
940,NALCN,-1.871,0.00383742020444781
944,ABCA4,-1.2429999999999999,0.00396054372897561
946,GDNF,-1.393,0.00398820456124676
949,SNORD3B-2,-1.217,0.00402209286329957
950,GALNT6,-1.111,0.00402951562058365
952,ALDH3B2,-3.0010000000000003,0.00410893837206214
959,FERMT1,-2.265,0.00417563910077719
960,COL4A6,-1.4580000000000002,0.00417126494489267
963,GCK,-1.271,0.0042068545333557895
964,BFSP1,-1.179,0.00421156207042206
971,BBOX1-AS1,-1.659,0.00429093122585307
974,HOXC5,-3.338,0.0043139665560125605
976,CRYBB1,-1.818,0.00432524452479513
982,TICAM1,-1.399,0.0044169137075934
989,VWA7,-2.13,0.0045358505468403205
994,BTBD11,-1.064,0.0045430496407201605
999,SLC9A7,-1.6130000000000002,0.00460385156618216
1002,TUBA4A,-1.445,0.0046475937096868
1012,TMEM86A,-1.2309999999999999,0.00476815869605423
1018,TACSTD2,-3.273,0.00482866508383978
1025,EHF,-1.9680000000000002,0.00494715018172769
1029,LOC388882,-2.166,0.00501014928474192
1034,MAF,-1.315,0.00506139627153555
1047,TMEM173,-1.699,0.00529997077036882
1048,FBXO32,-1.778,0.005298147326843671
1049,TMCC3,-1.3090000000000002,0.00531511425603774
1052,HRC,-1.4569999999999999,0.00537327297504407
1055,LAD1,-2.397,0.00542120845664929
1057,PRSS12,-1.254,0.00547190766614936
1060,ATF6B,-1.403,0.00550157579795301
1066,LINP1,-2.218,0.00554246571820619
1071,PLEKHF1,-1.043,0.00559401237005551
1072,RHBDF2,-1.433,0.0055932515281673706
1075,REPS2,-1.093,0.005643734571838879
1078,LYPD3,-1.09,0.0056611813831871395
1081,MAB21L1,-1.247,0.005711965628564321
1086,APCDD1L-AS1,-1.306,0.0057882320613978
1089,ACCS,-2.943,0.00580268671972188
1090,TNNI3,-1.579,0.00581697888802059
1091,CCDC68,-1.636,0.0058444375471698295
1094,PERP,-1.251,0.00588166866992345
1095,HSPA1L,-2.2640000000000002,0.005902362298140121
1102,LGALS3,-1.2930000000000001,0.0059302200241454
1106,DCDC2,-1.2919999999999998,0.006014425118102879
1107,C10orf90,-1.5130000000000001,0.0060291024022262
1108,SERTM1,-1.524,0.00603227322497175
1109,DDX39B,-1.149,0.00603715175223531
1112,PLCZ1,-1.632,0.006145031655023
1114,UGT2B4,-1.653,0.00618712163474832
1115,MAP1LC3C,-1.6680000000000001,0.00618534512042846
1116,C10orf55,-1.181,0.00624583658303325
1117,APOL1,-1.173,0.00625978680450626
1119,LINC00706,-1.8319999999999999,0.0062864647746401206
1122,HLA-DMA,-1.579,0.00634878946114302
1127,HLA-DRA,-2.657,0.0064674788661317605
1134,TRIM4,-1.24,0.00651378211742922
1140,TMEM108-AS1,-1.655,0.00664307575457929
1141,TMEM130,-1.666,0.0066498587339514
1144,LOC101929745,-1.4509999999999998,0.00668264031551956
1146,CYB5R2,-1.187,0.0066894535752052295
1153,CTSC,-1.531,0.0067839722286429606
1158,TEX11,-1.9080000000000001,0.0068781149064048395
1170,HOXC4,-2.142,0.0071735888765671
1172,MYOF,-1.107,0.0071687021118551
1174,IFI35,-1.234,0.00719729297806523
1189,CDH9,-1.065,0.0073457025839214094
1190,LOC101926897,-1.146,0.00735165300676085
1194,LSM14A,-1.253,0.00741026189002224
1211,EFEMP1,-1.6640000000000001,0.0076819639606408
1215,PARVG,-1.262,0.00778142343373177
1216,TMBIM1,-1.111,0.00778890364443245
1223,RERGL,-1.62,0.007859204312062641
1224,CXCL16,-1.692,0.007863774141869591
1225,RHOD,-2.383,0.00788759521358349
1227,RPP21,-1.723,0.00795276817816002
1228,CPQ,-1.169,0.00799597304375112
1231,NKX2-2,-2.066,0.00807778320226594
1232,CPNE7,-1.3419999999999999,0.00808114615984724
1234,HOXC8,-2.347,0.00811743901899371
1244,ATP6V1G2-DDX39B,-3.035,0.00834340850381049
1248,HS3ST4,-1.675,0.00837828900817605
1257,MT1L,-2.01,0.00864643779747078
1258,KRT19,-3.438,0.00864061918081812
1262,BAG6,-1.41,0.00873131292104593
1274,F13A1,-2.556,0.008939791050602509
1275,MAP7,-1.227,0.008989831467165109
1287,LINC00494,-1.5090000000000001,0.00928981290291947
1291,LRRN4CL,-1.107,0.009374506600887171
1294,STAB2,-1.189,0.009416500906108809
1295,VAX1,-1.7280000000000002,0.009453203113432309
1300,NRAP,-1.203,0.00951950926574487
1307,ITGBL1,-1.472,0.0096980508094116
1308,PADI2,-1.156,0.00969762507837378
1312,MT1G,-1.8230000000000002,0.009758842055387379
1313,VSX1,-1.3519999999999999,0.00976349308864574
1315,RNVU1-6,-1.7730000000000001,0.009798475989478141
1322,LINC01173,-1.3780000000000001,0.009927429097172709
1324,ABR,-1.256,0.00996060662682565
1328,TCEB3CL,-1.618,0.0100722365807358
1330,STPG3,-1.168,0.010132975053152
1331,C1R,-1.578,0.010122541710261999
1335,CARD16,-2.009,0.010191652484976
1338,CECR1,-1.045,0.0102862926616109
1342,IGFBP7,-1.921,0.0103373880292217
1351,OCA2,-1.944,0.0105740361070654
1353,ZIC4,-1.288,0.010537733137945
1362,CACNA2D3,-1.0290000000000001,0.0107018664023918
1365,ENPEP,-1.743,0.0107607280350584
1376,USP43,-1.092,0.0109231071954265
1393,HSPA1B,-1.508,0.0113272312041064
1397,RASSF9,-2.0269999999999997,0.0114171759000006
1398,LOC105375483,-2.187,0.0114401858140335
1406,CHRND,-1.2309999999999999,0.0117858436909372
1407,TACR1,-1.528,0.0117989851493834
1416,IL13RA1,-1.117,0.0118676828185045
1423,ATP6V0A4,-2.23,0.012032299530459999
1442,HES2,-1.0290000000000001,0.0123865564969137
1443,KCNMB2,-1.416,0.0124025779034833
1444,FGFR4,-1.105,0.0124544652989655
1447,NEUROG1,-1.652,0.0125164010690553
1455,C1QL2,-2.2119999999999997,0.0126889323998922
1457,STRA6,-1.238,0.0127425595292158
1458,DHX58,-1.275,0.012779641300738
1460,SLFN13,-1.183,0.0127666088667244
1461,MSX2,-1.619,0.012813274284767001
1462,CPA4,-1.173,0.0128135047922531
1469,ZMYND15,-2.151,0.0129957379818935
1470,ANXA8,-1.554,0.0129899641316866
1471,COL11A2,-1.725,0.0129936968117789
1475,LOC645166,-1.1320000000000001,0.0130166456187287
1482,NRG2,-1.213,0.0132791314550221
1483,H19,-1.459,0.0132781009338123
1488,LRRC15,-1.5959999999999999,0.0133991010866772
1498,DNAJB5-AS1,-1.714,0.0134959075903269
1510,ATP13A5,-1.331,0.0138491716153717
1511,EPSTI1,-2.668,0.013899635884341998
1512,SLCO6A1,-2.146,0.0138991606263206
1523,SIAH3,-1.5219999999999998,0.0140927212879033
1525,PLPPR4,-1.104,0.014141519453466
1530,MUC20,-1.5830000000000002,0.014257563554575001
1531,CCKAR,-2.142,0.0143311753892327
1535,CXCL2,-1.119,0.0143692959146558
1536,ABCG2,-1.719,0.014388018143328999
1543,SNCB,-1.301,0.0145021562925575
1544,PAX3,-1.405,0.0145391249346292
1546,SDC4,-1.064,0.0145655837570109
1552,ETV3L,-2.717,0.0146873174990283
1554,MAP3K7CL,-1.051,0.0147383746621304
1558,CD40,-1.288,0.0148608804616712
1562,RARRES1,-1.224,0.015074783461728001
1565,WNT1,-2.21,0.0151274165548335
1568,CCL2,-1.4680000000000002,0.0152235619329299
1569,RAB11FIP4,-1.055,0.0153329991566573
1572,ISPD-AS1,-1.28,0.0153767363878229
1574,HCG27,-1.7369999999999999,0.0154174769474685
1580,OTX1,-1.5030000000000001,0.0155631868496621
1583,MICALCL,-1.3019999999999998,0.0156884464058583
1588,OR7E12P,-1.671,0.0157517748387271
1591,NUTM2F,-1.4709999999999999,0.0157672214641365
1593,APOL3,-1.413,0.0157918316419325
1600,IFITM3,-1.4909999999999999,0.015975731459192
1601,SLC24A5,-1.7369999999999999,0.0160025061685266
1609,KCNMA1,-1.435,0.016263183056519
1612,PANX2,-1.115,0.0163528269752949
1616,SLC24A2,-1.063,0.0164385210275091
1617,DLX3,-1.31,0.0164502179523161
1621,RBFOX2,-1.3769999999999998,0.0165691476048324
1622,NPS,-2.3890000000000002,0.0166388339532924
1625,MIR933,-1.43,0.0167844016351881
1626,THRB,-1.2409999999999999,0.0167966772077366
1628,LOC101927751,-1.162,0.0168763295138406
1635,ARHGAP27,-1.41,0.0171017618517537
1637,LOC102723996,-1.359,0.017179677204532
1639,RASL12,-1.382,0.0172236442769906
1641,TRIM29,-2.233,0.0173264159724076
1654,LHX9,-1.511,0.0176829539428607
1659,SHISA2,-1.314,0.0178547349595121
1680,IGSF1,-1.3659999999999999,0.0183383924335445
1686,SLIT3,-1.1079999999999999,0.0184533402640594
1687,MMP14,-1.2329999999999999,0.0184649011774863
1689,SRPX2,-1.157,0.0185477837755865
1700,CDKL2,-1.006,0.0188140686360479
1703,HAR1B,-1.328,0.0189648873250745
1710,TGM5,-1.003,0.0189937946818148
1714,LOC105379054,-1.2990000000000002,0.0190553534912425
1726,NID2,-1.037,0.0194978464180148
1735,ALDH3A1,-1.2690000000000001,0.019921175988895
1737,ZIC1,-1.0190000000000001,0.0199006641103811
1740,ASTN2-AS1,-1.913,0.0199839294210342
1742,HENMT1,-1.84,0.0200045882973998
1749,PENK,-1.5130000000000001,0.0204291337659012
1774,RAB38,-1.692,0.0211638479525222
1783,NKX3-2,-1.409,0.0214377551507381
1787,HSPA1A,-3.698,0.0214824439210865
1819,FGF14,-1.165,0.0224721246339753
1821,KRT23,-2.17,0.0225295545267482
1826,TMEM114,-1.806,0.0226782405971706
1832,PTGER4,-1.03,0.0228375787218038
1833,SPOCK3,-1.5759999999999998,0.0228335469724292
1834,OVCH2,-1.6640000000000001,0.0228681410883436
1836,PPP1R1A,-1.247,0.0229013784077347
1841,HCAR3,-1.381,0.023179437932596
1842,LOC102724362,-1.3559999999999999,0.0231750948031368
1845,ADAMTS18,-1.126,0.0232210241329607
1846,HLA-E,-1.546,0.0232015473408939
1854,HKDC1,-1.145,0.0232769396049908
1857,GLP1R,-1.4269999999999998,0.0233118660085118
1859,FAM87B,-1.013,0.0233973446757794
1860,CRIP1,-1.089,0.0234306056536429
1890,CLDN5,-1.072,0.0243467350675017
1896,NPY2R,-1.104,0.02450620017456
1912,CLIC1,-1.786,0.0250884307702362
1922,VSTM2A-OT1,-1.768,0.0255080129653605
1923,CFAP47,-1.155,0.025526443018384
1926,TMEM102,-1.5859999999999999,0.0256463456811607
1930,ANKRD18DP,-1.1059999999999999,0.0258015123620918
1937,CYP39A1,-1.64,0.0260718615822127
1939,PKP3,-1.359,0.0262389675055464
1944,CPA5,-1.137,0.0263756593307899
1954,ATP1A2,-1.725,0.0265063511732674
1971,SLC10A2,-1.421,0.0272037159576153
1973,LINC01186,-1.149,0.0272351060474913
1977,CREB3L1,-1.193,0.0273917380523585
1982,SNORA84,-1.135,0.0275232264561281
1984,SLC22A18AS,-1.158,0.0275815529126614
1985,GPAT3,-1.195,0.0275692541964597
1987,CCM2L,-1.203,0.0276588796289862
2001,LOC100132147,-1.22,0.0280044524522014
2010,C1RL,-1.057,0.028416684304086004
2015,MIR5692C2,-1.475,0.0286585861467373
2017,CATSPER1,-1.489,0.0287411722601531
2021,TEX12,-1.014,0.0288014850194524
2027,RTL1,-1.104,0.0291176492668284
2031,LALBA,-1.495,0.0292698095002177
2035,KLF14,-1.9669999999999999,0.0293829488627798
2038,CCR7,-1.5030000000000001,0.029455129317087
2063,TDRD7,-1.1520000000000001,0.0304583175202771
2067,LOC152225,-1.0190000000000001,0.030640785798633996
2077,ARHGEF16,-1.19,0.0308781542368251
2078,TEC,-1.47,0.0309076063750013
2092,TMEM30B,-1.317,0.0313256792940831
2100,MIR548AD,-1.575,0.0315577318809493
2102,LINC00994,-1.554,0.0316996127055387
2108,ACOT4,-1.145,0.031788017589105
2112,MROH2A,-1.071,0.0319091883494996
2115,ALX1,-1.849,0.0319590597939452
2117,PHLDA2,-1.163,0.0320559821796299
2121,DYNLT3,-1.088,0.032118506399858
2130,FTCD,-1.619,0.0322817226148324
2136,GRAP2,-1.403,0.0325498669873581
2147,WNT3,-1.31,0.0329768060014115
2164,PPY,-1.857,0.0334749680028947
2168,NRXN3,-1.01,0.0336217398137411
2171,REP15,-1.218,0.0336737395005132
2172,MAGEB17,-1.358,0.0338711661930554
2174,INSM2,-1.402,0.0339805132739219
2182,LINC01565,-1.177,0.0343254619179562
2183,LOC101928203,-1.5390000000000001,0.0343473829747608
2186,RGCC,-1.389,0.034485618204181
2227,C6orf47,-1.4280000000000002,0.0359972133612532
